customerID;isControl;isBusiness;creditLimit;tenure;comparisonPA;target;reward;optIn;observationPA
6365;0;0;4000;87;240;1000;75;0;750
1053;1;0;4000;73;240;1000;75;0;540
6950;0;0;3000;27;240;1000;75;0;530
8;1;0;2000;22;240;1000;75;0;396
395;1;0;3000;36;240;1000;75;0;310
6920;0;0;1000;100;240;1000;75;0;230
8490;0;0;1000;68;240;1000;75;0;190
8331;0;0;2000;97;240;1000;75;0;140
6441;0;0;5000;21;239.94;1000;75;1;2065.2
2249;0;0;3000;76;239.72;1000;75;0;553.79
11734;0;0;4000;14;239;1000;75;0;571
10014;0;0;5000;18;239;1000;75;1;400
432;1;0;7000;25;239;1000;75;0;494
6402;0;0;4000;108;239;1000;75;0;437
1244;1;0;3000;17;239;1000;75;0;300
5675;0;0;3000;50;237.81;1000;75;0;349.43
11443;0;0;2000;118;237.74;1000;75;0;220.05
11618;0;0;1000;96;237.49;1000;75;0;69.63
2570;0;0;2000;90;237.43;1000;75;0;126.15
10120;0;0;3000;13;237;1000;60;1;1026
2654;0;0;2000;53;237;1000;75;0;363
5241;0;1;3000;28;237;1000;75;0;371
10396;0;0;1000;92;237;1000;75;0;138
7377;0;0;3000;100;234.24;1000;75;0;302.76
2834;0;0;6000;3;234.22;1000;75;1;2259.26
4922;0;0;4000;98;234.13;1000;75;1;1271.33
6543;0;0;3000;48;234;1000;75;1;1973
6583;0;0;3000;32;234;1000;75;1;1263
6298;0;0;1000;108;234;1000;75;0;141
2405;0;0;1000;80;234;1000;75;0;129
10280;0;0;2000;104;233.81;1000;75;0;165.43
8684;0;0;3000;18;232.51;1000;75;0;339.62
4524;0;0;4000;74;232.47;1000;75;0;568.47
5563;0;0;1000;37;231.96;1000;75;0;343.35
2907;0;0;2000;95;231.86;1000;75;0;215.85
4401;0;0;2000;8;231.75;1000;75;0;117
6362;0;0;2000;63;231.56;1000;75;0;228.42
10441;0;0;1000;67;231.39;1000;75;0;165.06
3354;0;0;6000;65;231.24;1000;75;0;773.25
5848;0;0;21000;6;231.07;1000;75;1;9963.7
416;1;0;3000;93;230.58;1000;75;0;622.78
9104;0;0;2000;105;230.43;1000;60;1;1002.85
8267;0;0;1000;50;230.36;1000;75;0;100
3275;0;0;2000;61;230;1000;75;0;230
6829;0;0;2000;35;230;1000;75;0;220
5497;0;0;2000;12;230;1000;75;0;210
6811;0;0;10000;103;230;1000;75;0;120
430;1;0;7000;44;229.85;1000;75;0;21.12
9199;0;0;2000;5;229.55;1000;75;1;1408.49
6403;0;1;3000;117;229.33;1000;75;0;150.13
8852;0;0;3000;45;229.2;1000;75;1;1183.28
7282;0;0;7000;41;229;1000;75;0;148
2299;0;0;11000;23;228.71;1000;75;0;120.32
1791;1;0;3000;40;228.24;1000;75;0;1484.51
4852;0;0;4000;81;228;1000;75;0;623
11356;0;0;3000;30;228;1000;75;0;620
11353;0;0;9000;53;228;1000;75;0;148
6041;0;0;3000;62;226.64;1000;75;0;410.86
2289;0;0;2000;27;226.63;1000;75;0;631.17
6531;0;0;3000;86;225.85;1000;75;0;343.62
6300;0;0;2000;12;225.67;1000;75;0;118.26
2727;0;1;3000;13;225.61;1000;75;0;336.32
7479;0;0;8000;96;225.46;1000;75;0;218.36
5589;0;0;9000;18;225.46;1000;75;0;124.21
2229;0;0;11000;35;225.23;1000;75;0;171.44
6379;0;0;2000;65;225;1000;75;0;700
9617;0;0;2000;117;225;1000;75;0;375
9203;0;0;2000;117;225;1000;75;0;350
179;1;1;3000;105;225;1000;75;0;400
5620;0;1;3000;28;225;1000;75;0;200
9465;0;1;3000;94;225;1000;75;0;200
4665;0;0;1000;118;225;1000;75;0;200
7274;0;0;2000;99;225;1000;75;0;200
2280;0;0;4000;93;225;1000;75;0;175
9197;0;0;8000;99;225;1000;75;0;150
10435;0;0;10000;64;225;1000;75;0;150
5737;0;0;7000;93;225;1000;75;0;125
4335;0;0;5000;96;225;1000;75;0;125
356;1;0;2000;36;225;1000;75;0;25
9699;0;0;4000;4;224.95;1000;75;1;1251.15
2147;0;0;2000;86;224.81;1000;75;1;1182.5
9607;0;0;6000;10;224.65;1000;75;1;1860.2
8681;0;0;2000;58;224.25;1000;75;0;841.64
782;1;0;4000;81;223.89;1000;75;0;667.65
5897;0;0;13000;5;223.5;1000;75;1;3919.65
2186;0;0;4000;32;223.41;1000;75;0;457.81
7247;0;0;2000;63;223.3;1000;75;0;471.5
7136;0;0;19000;4;223;1000;75;1;5857
4331;0;0;3000;61;223;1000;75;0;204
6474;0;0;3000;120;223;1000;75;0;142
10517;0;0;7000;110;223;1000;75;0;117
1215;1;0;2000;41;221.63;1000;75;0;561.48
6825;0;0;3000;19;221.54;1000;75;0;119.48
10891;0;0;4000;52;221.46;1000;75;0;137.7
10122;0;0;2000;65;221.27;1000;75;1;1080.38
4431;0;1;3000;96;220.88;1000;75;0;126.27
2443;0;0;8000;53;220.83;1000;75;0;166.01
9266;0;0;10000;74;220.83;1000;75;0;122.54
396;1;0;2000;53;220.45;1000;75;0;331.42
2945;0;0;11000;66;220.43;1000;75;0;118.06
11481;0;0;6000;42;220.37;1000;75;0;121.44
6745;0;0;4000;86;220.09;1000;75;0;170.91
9031;0;0;3000;93;220;1000;75;1;1150
10074;0;0;3000;80;220;1000;75;1;1090
11106;0;0;7000;61;220;1000;75;0;510
3540;0;0;2000;94;220;1000;75;0;310
6754;0;0;7000;75;220;1000;75;0;130
471;1;0;4000;98;219.68;1000;75;0;461.87
723;1;0;3000;61;219.36;1000;75;0;518.85
11889;0;0;7000;68;218.97;1000;75;0;223.33
4462;0;0;11000;84;218.83;1000;75;0;153.82
1412;1;0;2000;66;218.47;1000;75;0;37.22
5642;0;0;4000;5;217.9;1000;75;1;3255.89
6048;0;0;3000;40;217.9;1000;60;1;1018.46
4474;0;0;11000;75;217.71;1000;75;0;123.74
10817;0;1;2000;6;217.4;1000;75;1;1352.17
6566;0;0;6000;107;217;1000;75;0;145
4811;0;0;4000;118;217;1000;75;0;120
7312;0;0;7000;82;217;1000;75;0;114
8481;0;0;4000;38;217;1000;75;0;109
953;1;0;2000;70;216.73;1000;75;0;358.1
770;1;0;7000;34;216.61;1000;75;0;502.15
16;1;0;3000;13;216.35;1000;75;0;394.36
446;1;0;2000;14;216.26;1000;75;0;327.69
5314;0;0;2000;119;214.37;1000;75;0;967.35
1399;1;0;3000;55;213.77;1000;75;0;1330.3
8798;0;0;7000;92;213.35;1000;75;1;1579.8
2583;0;0;7000;40;212.08;1000;75;0;194.42
4507;0;0;4000;5;212;1000;75;1;1288
8126;0;1;2000;9;212;1000;60;1;1050
9434;0;0;9000;109;212;1000;75;0;8
8261;0;0;4000;3;211.78;1000;75;1;1159.64
6219;0;0;4000;99;211;1000;75;0;530
1775;1;1;8000;88;210.67;1000;75;0;3451.4
524;1;0;3000;39;210;1000;75;0;540
10426;0;1;3000;44;210;1000;75;0;150
8277;0;1;3000;84;210;1000;75;0;150
8350;0;0;3000;112;210;1000;75;0;210
2330;0;0;2000;65;210;1000;75;0;200
635;1;0;6000;106;210;1000;75;0;210
4214;0;0;3000;87;209.21;1000;75;0;670.93
9800;0;0;4000;3;209.14;1000;75;1;2990.19
9621;0;0;4000;15;209.08;1000;75;0;924.96
4610;0;0;6000;54;209;1000;75;1;1563
11902;0;0;2000;61;208.83;1000;75;0;75.98
9897;0;0;4000;73;208;1000;75;0;928
924;1;0;2000;23;208;1000;75;0;281
279;1;0;2000;100;208;1000;75;0;232
8762;0;0;10000;116;208;1000;75;0;184
10371;0;0;9000;93;208;1000;75;0;121
289;1;0;4000;76;207;1000;75;0;436
46;1;0;1000;30;207;1000;75;0;392
7412;0;0;4000;42;205.68;1000;75;0;598.95
3431;0;0;4000;82;205.35;1000;75;0;145.5
7411;0;0;3000;73;205.34;1000;75;0;153.4
8395;0;0;8000;45;205.16;1000;75;0;196.72
8271;0;0;8000;104;205;1000;75;0;148
3220;0;0;6000;17;205;1000;75;0;112
10351;0;0;7000;116;204;1000;75;0;182
10357;0;0;7000;76;204;1000;75;0;160
3339;0;0;7000;95;201.28;1000;75;1;2388.9
6312;0;0;5000;3;201.27;1000;75;1;1321.7
5168;0;0;3000;108;201.21;1000;75;1;1590.6
4482;0;0;4000;115;201;1000;75;0;111.55
8419;0;0;9000;11;201;1000;75;0;105
2520;0;0;2000;101;201;1000;75;0;104
842;1;0;1000;76;200.41;1000;75;0;293.1
3039;0;0;7000;3;200;1000;75;1;2100
8072;0;0;2000;3;200;1000;75;1;1100
3447;0;1;1000;3;200;1000;60;1;1000
7845;0;0;27000;4;200;1000;75;1;10000
9518;0;0;27000;4;200;1000;75;1;9150
2787;0;0;11000;4;200;1000;75;1;3500
9121;0;0;6000;4;200;1000;75;1;2800
10481;0;0;8000;4;200;1000;75;1;2290
4771;0;0;4000;4;200;1000;75;1;1350
10147;0;0;3000;4;200;1000;75;1;1200
2546;0;0;3000;4;200;1000;60;1;1000
4478;0;0;12000;5;200;1000;75;1;2850
4346;0;0;4000;5;200;1000;75;1;1375
8078;0;0;3000;5;200;1000;75;1;1100
10112;0;0;3000;5;200;1000;75;1;1075
11564;0;0;8000;6;200;1000;75;1;2250
5234;0;0;4000;6;200;1000;75;1;1350
4109;0;0;4000;6;200;1000;75;1;1200
679;1;0;4000;43;200;1000;75;0;700
3405;0;0;3000;45;200;1000;75;0;800
3628;0;1;3000;35;200;1000;75;0;800
4558;0;0;3000;17;200;1000;75;0;850
7875;0;1;3000;11;200;1000;75;0;800
3638;0;0;5000;71;200;1000;75;0;900
3553;0;0;7000;77;200;1000;75;0;800
7237;0;1;3000;46;200;1000;75;0;760
7420;0;0;13000;36;200;1000;75;1;5200
6674;0;0;10000;4;200;1000;75;1;2300
10415;0;1;4000;83;200;1000;75;1;2300
8610;0;0;6000;104;200;1000;75;1;1700
5180;0;0;5000;101;200;1000;75;1;1600
7667;0;0;4000;72;200;1000;75;1;1550
6885;0;0;6000;71;200;1000;75;1;1500
6917;0;0;6000;37;200;1000;75;1;1500
10579;0;0;4000;51;200;1000;75;0;1700
5223;0;0;4000;82;200;1000;75;0;1625
8196;0;0;3000;17;200;1000;75;0;620
1113;1;0;4000;17;200;1000;75;0;600
1022;1;0;2000;93;200;1000;75;0;600
1014;1;0;2000;99;200;1000;75;0;600
4163;0;0;2000;25;200;1000;75;0;500
10227;0;0;2000;19;200;1000;75;0;500
11218;0;0;6000;23;200;1000;75;0;500
4047;0;0;5000;32;200;1000;75;1;400
6162;0;0;4000;43;200;1000;75;0;475
6009;0;0;6000;117;200;1000;75;0;400
8019;0;0;4000;29;200;1000;75;0;400
2020;0;0;5000;41;200;1000;75;0;400
181;1;0;4000;38;200;1000;75;0;400
159;1;0;3000;104;200;1000;75;0;400
161;1;0;2000;74;200;1000;75;0;400
1774;1;0;2000;103;200;1000;75;0;350
9407;0;0;3000;89;200;1000;75;0;300
10843;0;0;3000;99;200;1000;75;0;300
9866;0;0;3000;119;200;1000;75;0;300
5866;0;0;1000;104;200;1000;75;0;300
3259;0;0;2000;25;200;1000;75;0;300
10729;0;0;2000;4;200;1000;75;0;300
3491;0;0;2000;113;200;1000;75;0;300
8235;0;0;3000;109;200;1000;75;0;300
9540;0;0;2000;49;200;1000;75;0;300
7382;0;0;1000;25;200;1000;75;0;300
1260;1;1;3000;30;200;1000;75;0;300
1235;1;0;2000;86;200;1000;75;0;275
5088;0;0;2000;66;200;1000;75;0;250
5091;0;0;2000;64;200;1000;75;0;250
8303;0;1;3000;14;200;1000;75;0;200
10997;0;0;4000;53;200;1000;75;0;200
4302;0;0;7000;28;200;1000;75;0;200
6879;0;0;5000;22;200;1000;75;0;200
4425;0;0;6000;105;200;1000;75;0;200
7397;0;0;9000;27;200;1000;75;0;200
2590;0;0;6000;119;200;1000;75;0;200
10510;0;0;2000;92;200;1000;75;0;200
6790;0;0;9000;72;200;1000;75;0;200
2306;0;0;11000;97;200;1000;75;0;200
9455;0;0;5000;107;200;1000;75;0;200
10679;0;0;8000;58;200;1000;75;0;200
4319;0;0;5000;117;200;1000;75;0;200
8543;0;0;11000;84;200;1000;75;0;200
10528;0;0;6000;105;200;1000;75;0;200
5384;0;0;7000;50;200;1000;75;0;200
6323;0;0;11000;10;200;1000;75;0;150
11220;0;0;10000;110;200;1000;75;0;150
9460;0;0;2000;12;200;1000;75;0;150
10292;0;0;6000;55;200;1000;75;0;150
10368;0;0;10000;20;200;1000;75;0;150
4371;0;0;3000;49;200;1000;75;0;150
3645;0;0;10000;115;200;1000;75;0;149
5479;0;0;9000;30;200;1000;75;0;147
10745;0;0;7000;5;200;1000;75;0;125
2842;0;0;6000;96;200;1000;75;0;125
8907;0;0;5000;71;200;1000;75;0;125
6231;0;0;2000;59;200;1000;75;0;125
5476;0;0;5000;93;200;1000;75;0;125
9250;0;0;7000;74;200;1000;75;0;120
8605;0;0;9000;73;200;1000;75;0;120
7107;0;0;3000;49;200;1000;75;0;100
4728;0;0;1000;111;200;1000;75;0;100
4280;0;0;4000;102;200;1000;75;0;100
2439;0;0;4000;36;200;1000;75;0;100
8524;0;0;10000;63;200;1000;75;0;100
10520;0;0;9000;48;200;1000;75;0;100
5042;0;0;5000;87;200;1000;75;0;100
11303;0;0;1000;94;200;1000;75;0;100
11126;0;0;6000;49;200;1000;75;0;100
8256;0;0;6000;19;200;1000;75;0;100
3412;0;0;2000;103;200;1000;75;0;100
8458;0;0;7000;52;200;1000;75;0;100
2352;0;0;4000;83;200;1000;75;0;100
4574;0;0;6000;52;200;1000;75;0;100
7270;0;0;2000;20;200;1000;75;0;100
9107;0;0;9000;46;200;1000;75;0;100
4897;0;0;5000;43;200;1000;75;0;100
11543;0;0;10000;8;200;1000;75;0;100
2430;0;0;8000;62;200;1000;75;0;100
4762;0;0;4000;82;200;1000;75;0;100
5353;0;0;2000;112;200;1000;75;0;100
1461;1;0;2000;59;200;1000;75;0;200
1452;1;0;2000;105;200;1000;75;0;150
570;1;0;10000;20;200;1000;75;0;125
298;1;0;2000;97;200;1000;75;0;100
745;1;0;6000;113;200;1000;75;0;100
945;1;0;3000;23;200;1000;75;0;100
3417;0;1;3000;107;200;1000;75;0;20
4644;0;0;6000;119;200;1000;75;0;50
1457;1;0;3000;44;199.8;1000;75;0;574.45
326;1;0;3000;100;199.36;1000;75;0;522.87
9171;0;0;3000;90;198.95;1000;75;0;116.87
10230;0;0;6000;15;198.57;1000;75;0;162.56
6230;0;0;6000;21;198.47;1000;75;0;158.5
10269;0;0;6000;18;198.46;1000;75;0;112.87
7462;0;0;2000;3;198;1000;75;1;1584
2798;0;0;6000;93;198;1000;75;0;900
9264;0;0;3000;51;198;1000;75;0;295
10327;0;0;6000;41;198;1000;75;0;123
9537;0;0;4000;29;195.62;1000;75;1;1808.6
9578;0;0;38000;3;195.29;1000;75;1;13263.6
6422;0;0;2000;75;195.2;1000;75;0;112.85
9337;0;0;5000;14;195.1;1000;75;0;816.31
9980;0;0;56000;18;195;1000;75;1;15000
8187;0;0;6000;79;195;1000;75;0;178
4600;0;0;10000;7;195;1000;75;0;72
1270;1;0;8000;113;194.98;1000;75;0;190.15
313;1;0;2000;101;194.9;1000;75;0;237.54
267;1;0;2000;73;194.28;1000;75;0;9.41
1131;1;0;3000;47;194.22;1000;75;0;613.82
6201;0;0;3000;66;194;1000;75;0;117
1736;1;0;2000;112;193.39;1000;75;0;302.77
442;1;0;8000;83;192.88;1000;75;0;459.89
4362;0;0;10000;115;192.82;1000;75;0;176.68
8547;0;0;6000;81;192.8;1000;75;0;109.15
10113;0;0;3000;4;192.44;1000;75;1;1071.41
2311;0;0;11000;77;192.4;1000;75;0;125.45
11527;0;0;3000;46;192;1000;75;0;865
3724;0;0;4000;95;192;1000;75;1;1657
4200;0;0;6000;48;192;1000;75;0;416
8532;0;0;2000;83;192;1000;75;0;327
9265;0;0;7000;26;190.41;1000;75;0;98.84
8311;0;0;2000;4;190.12;1000;75;0;160.68
3777;0;0;3000;5;190;1000;75;1;1840
7245;0;0;4000;5;190;1000;75;1;1530
11490;0;0;4000;27;190;1000;75;0;700
4337;0;0;3000;97;190;1000;75;0;600
8040;0;0;6000;113;190;1000;75;0;410
840;1;0;3000;45;190;1000;75;0;350
2428;0;0;6000;62;190;1000;75;0;190
6728;0;0;11000;25;190;1000;75;0;160
4165;0;0;1000;28;190;1000;75;0;144
6330;0;0;2000;64;190;1000;75;0;110
6464;0;0;10000;13;190;1000;75;0;100
2187;0;0;7000;117;189.99;1000;75;0;138.61
2446;0;0;2000;94;189.93;1000;75;0;289.72
2562;0;0;2000;118;189;1000;75;0;574
11256;0;0;2000;52;189;1000;75;0;232
659;1;0;3000;40;188.83;1000;75;0;535.6
10146;0;0;2000;6;187.18;1000;75;1;1076.82
7024;0;0;2000;98;187.05;1000;75;0;807.22
2848;0;0;5000;35;187.05;1000;75;0;901.85
10802;0;0;4000;47;187.02;1000;75;0;868.4
3280;0;0;5000;6;187;1000;75;0;820
436;1;0;3000;25;186.32;1000;75;0;625.74
10593;0;0;9000;6;186;1000;75;1;3351
6307;0;0;7000;6;186;1000;75;0;109
2298;0;0;11000;74;186;1000;75;0;102
4268;0;0;2000;86;183.79;1000;75;1;259.85
2728;0;1;3000;32;183;1000;75;0;101.8
8733;0;1;3000;52;182.62;1000;75;0;382.39
2438;0;0;11000;84;182.28;1000;75;0;200.31
4736;0;0;6000;41;182;1000;75;0;180
6430;0;0;5000;41;182;1000;75;0;155
3070;0;0;3000;88;181;1000;75;0;791
7027;0;0;3000;100;181;1000;75;0;171
9498;0;0;4000;84;180;1000;75;1;1610
3142;0;0;10000;28;180;1000;75;0;140
8224;0;0;10000;74;180;1000;75;0;110
6948;0;0;2000;8;180;1000;75;0;100
1300;1;0;3000;43;179.38;1000;75;0;348.07
8739;0;0;8000;52;179.05;1000;75;0;2140.72
8167;0;0;4000;56;178.77;1000;75;0;141.45
6235;0;0;7000;108;178.67;1000;75;0;430.47
4411;0;0;6000;114;178.67;1000;75;0;181.33
1751;1;0;10000;95;178.13;1000;75;0;206.92
10407;0;0;4000;44;178;1000;75;0;555
3384;0;0;8000;8;178;1000;75;0;131
8462;0;0;4000;6;178;1000;75;0;107
5766;0;0;4000;40;178;1000;75;0;96
477;1;0;5000;21;177.41;1000;75;0;509.5
2;1;0;1000;58;176.83;1000;75;0;370.14
8534;0;0;4000;8;176.27;1000;75;0;606.34
9644;0;0;5000;55;176.27;1000;75;0;87
3178;0;0;3000;45;176.26;1000;75;1;1654.42
4159;0;0;2000;18;176.25;1000;75;0;593.32
3589;0;0;9000;3;176;1000;75;1;2125
8732;0;0;2000;75;176;1000;75;0;773
8842;0;0;7000;95;176;1000;75;0;105
2497;0;0;3000;3;175;1000;75;1;1150
5799;0;0;6000;67;175;1000;75;1;1650
6059;0;0;3000;92;175;1000;75;1;1103
10029;0;0;2000;69;175;1000;60;1;1015.46
5194;0;0;4000;23;175;1000;75;0;600
1332;1;0;4000;32;175;1000;75;0;550
1344;1;0;5000;42;175;1000;75;0;500
955;1;0;1000;8;175;1000;75;0;350
4659;0;0;3000;111;175;1000;75;0;300
5256;0;0;10000;80;175;1000;75;0;200
7452;0;0;2000;52;175;1000;75;0;175
6292;0;0;2000;78;175;1000;75;0;150
6176;0;0;4000;43;175;1000;75;0;150
3256;0;0;10000;66;175;1000;75;0;125
6408;0;0;1000;55;175;1000;75;0;100
8868;0;0;5000;46;175;1000;75;0;100
7079;0;0;7000;39;175;1000;75;0;100
7644;0;0;2000;108;175;1000;75;0;100
282;1;0;4000;55;175;1000;75;0;125
1727;1;1;5000;50;174;1000;75;0;1503
7760;0;0;5000;117;173.52;1000;75;0;1781.1
2574;0;0;2000;12;173.45;1000;75;0;178.22
22;1;0;1000;53;173;1000;75;0;369
1287;1;0;1000;58;173;1000;75;0;163
7489;0;0;9000;39;173;1000;75;0;86
10762;0;0;2000;42;172.91;1000;75;0;103.31
4719;0;0;9000;14;172.72;1000;75;0;0.41
435;1;0;2000;87;172;1000;75;0;650
2433;0;0;4000;10;172;1000;75;0;226
11235;0;0;6000;37;172;1000;75;0;124
6680;0;0;3000;43;172;1000;75;0;90
4414;0;0;3000;6;170;1000;75;0;630
166;1;0;7000;29;170;1000;75;0;420
233;1;0;2000;32;170;1000;75;0;420
2422;0;0;10000;100;170;1000;75;0;140
7265;0;0;6000;96;170;1000;75;0;140
6650;0;0;10000;11;170;1000;75;0;140
10271;0;0;3000;60;170;1000;75;0;120
5446;0;0;6000;94;170;1000;75;0;100
4745;0;0;2000;42;169.5;1000;75;0;114.58
6628;0;0;10000;49;169.5;1000;75;0;92.66
4419;0;1;3000;25;169.33;1000;75;0;108.7
4655;0;0;9000;81;169.05;1000;75;0;198.01
2337;0;0;4000;52;169;1000;75;1;612
3352;0;0;2000;94;169;1000;75;0;300
2391;0;0;3000;103;169;1000;75;0;155
5378;0;0;2000;10;169;1000;75;0;97
932;1;0;2000;75;166.72;1000;75;0;281.29
6886;0;0;3000;76;166.02;1000;75;1;1468.58
10069;0;0;2000;5;165.71;1000;75;1;1092.04
8041;0;0;6000;49;165.63;1000;75;0;412.11
192;1;0;4000;32;165.59;1000;75;0;464.46
8565;0;0;2000;107;165.45;1000;75;0;111.3
8130;0;0;2000;4;165;1000;75;1;1193
4454;0;0;3000;45;165;1000;75;0;434
9357;0;0;6000;109;165;1000;75;0;220
11764;0;0;9000;68;165;1000;75;0;87
9093;0;0;8000;91;163.14;1000;75;0;167.75
10796;0;0;2000;6;163.08;1000;75;0;86.53
1587;1;0;6000;50;163.06;1000;75;0;2000
1485;1;0;1000;45;163.01;1000;75;0;554.37
8657;0;0;4000;4;163;1000;75;1;1366
8246;0;0;4000;36;163;1000;75;0;461
8577;0;0;4000;80;162.79;1000;75;0;128.05
11329;0;0;2000;18;162.73;1000;75;0;71.55
9369;0;0;3000;93;162;1000;75;0;383
7303;0;0;7000;105;162;1000;75;0;130
8111;0;0;3000;6;160.09;1000;60;1;1050
4759;0;1;4000;6;160;1000;75;1;1320
1509;1;0;5000;33;160;1000;75;0;2096
4440;0;0;4000;77;160;1000;75;0;660
8471;0;0;2000;117;160;1000;75;0;560
729;1;0;3000;44;160;1000;75;0;522
45;1;0;3000;58;160;1000;75;0;392
8021;0;0;3000;36;160;1000;75;0;390
433;1;0;2000;20;160;1000;75;0;316
1431;1;0;9000;18;160;1000;75;0;200
6367;0;0;5000;10;160;1000;75;0;150
7449;0;0;4000;27;160;1000;75;0;130
6499;0;0;7000;10;160;1000;75;0;130
10650;0;0;3000;74;160;1000;75;0;90
327;1;0;8000;111;160;1000;75;0;130
10955;0;0;11000;69;159.92;1000;75;0;82.95
11233;0;0;10000;87;159.59;1000;75;0;216.98
6605;0;0;8000;119;159.32;1000;75;0;92.05
10525;0;0;3000;75;159;1000;75;0;835
6506;0;0;7000;60;159;1000;75;0;212
6458;0;0;8000;109;159;1000;75;0;110
3313;0;0;7000;112;159;1000;75;0;99
4654;0;1;3000;19;156.78;1000;75;0;374.13
5460;0;0;7000;74;156.73;1000;75;0;93.04
2726;0;0;5000;6;156.69;1000;75;1;2555.88
10534;0;0;8000;83;156.65;1000;75;0;152.47
3849;0;0;29000;3;156;1000;75;1;8082
10497;0;0;1000;94;156;1000;75;0;420
8290;0;0;10000;98;156;1000;75;0;117
7934;0;0;4000;17;156;1000;75;0;83
2464;0;0;9000;31;154.33;1000;75;0;128.49
6648;0;0;3000;116;154.3;1000;75;0;120.27
10156;0;0;3000;84;154.07;1000;75;0;135.72
8673;0;0;7000;47;154;1000;75;0;760
7126;0;0;8000;55;154;1000;75;0;151
10945;0;0;4000;119;154;1000;75;0;106
9766;0;0;1000;18;154;1000;75;0;93
10904;0;0;6000;57;153.82;1000;75;0;135.61
10948;0;0;5000;45;151.49;1000;75;0;97.58
6150;0;0;2000;3;151.43;1000;75;1;1082.89
2918;0;0;7000;76;151.29;1000;75;0;861.7
11453;0;0;3000;6;151.26;1000;75;1;1516.31
4115;0;0;2000;4;151;1000;75;1;1050
8092;0;0;4000;5;151;1000;75;1;1050
6769;0;0;2000;112;151;1000;75;0;278
6255;0;0;8000;103;151;1000;75;0;209
9078;0;0;2000;3;150;1000;75;1;1250
4550;0;0;5000;4;150;1000;75;1;1580
5114;0;0;6000;5;150;1000;75;1;1625
11439;0;0;2000;5;150;1000;75;1;1200
2102;0;0;3000;6;150;1000;60;1;1050
3359;0;0;4000;6;150;1000;75;1;800
4444;0;0;4000;117;150;1000;75;0;2000
2535;0;0;4000;110;150;1000;75;1;1550
10814;0;0;5000;44;150;1000;75;1;1500
10091;0;0;3000;82;150;1000;60;1;1050
7691;0;0;4000;36;150;1000;75;0;880
2309;0;0;2000;67;150;1000;75;0;590
1187;1;0;3000;33;150;1000;75;0;525
11209;0;1;3000;120;150;1000;75;0;550
6341;0;0;4000;29;150;1000;75;0;500
10337;0;0;7000;53;150;1000;75;0;500
462;1;0;2000;10;150;1000;75;0;500
237;1;0;4000;51;150;1000;75;0;450
6019;0;0;6000;65;150;1000;75;0;400
10763;0;0;2000;82;150;1000;75;0;350
11007;0;0;1000;5;150;1000;75;0;350
1782;1;0;3000;41;150;1000;75;0;350
7352;0;0;3000;63;150;1000;75;0;300
7457;0;0;2000;30;150;1000;75;0;300
738;1;1;3000;39;150;1000;75;0;350
1042;1;0;2000;84;150;1000;75;0;300
1626;1;0;2000;35;150;1000;75;0;300
879;1;0;2000;7;150;1000;75;0;300
9176;0;1;3000;30;150;1000;75;0;300
10867;0;0;3000;18;150;1000;75;0;225
1225;1;0;11000;82;150;1000;75;0;225
2219;0;1;3000;80;150;1000;75;0;100
10629;0;0;4000;15;150;1000;75;0;200
5464;0;0;6000;65;150;1000;75;0;200
2327;0;0;8000;44;150;1000;75;0;150
2331;0;0;10000;114;150;1000;75;0;150
2356;0;0;8000;56;150;1000;75;0;150
11293;0;0;8000;28;150;1000;75;0;125
8184;0;0;5000;42;150;1000;75;0;100
8430;0;0;2000;99;150;1000;75;0;100
8179;0;0;3000;100;150;1000;75;0;100
2800;0;0;11000;55;150;1000;75;0;100
6179;0;0;2000;32;150;1000;75;0;100
4190;0;0;3000;40;150;1000;75;0;100
2950;0;0;9000;79;150;1000;75;0;100
8190;0;0;7000;53;150;1000;75;0;100
4179;0;0;6000;105;150;1000;75;0;100
9384;0;0;10000;12;150;1000;75;0;100
4868;0;0;10000;19;150;1000;75;0;100
11589;0;0;5000;35;150;1000;75;0;75
3042;0;0;3000;108;150;1000;75;0;75
615;1;0;8000;109;150;1000;75;0;100
5467;0;1;3000;18;150;1000;75;0;0
7881;0;0;6000;10;150;1000;75;0;0
418;1;0;2000;17;149.63;1000;75;0;305.35
5004;0;0;6000;116;148.64;1000;75;0;843.83
11197;0;0;1000;95;148.38;1000;75;0;530.73
2972;0;0;5000;97;148.19;1000;75;0;783.31
8595;0;0;5000;69;148.1;1000;75;0;672.82
2213;0;0;3000;45;147.93;1000;75;0;310.04
8867;0;0;8000;115;147.13;1000;75;0;80.34
8279;0;0;9000;98;147.05;1000;75;0;143.9
1110;1;0;4000;81;147.02;1000;75;0;569.05
7238;0;0;2000;71;147.01;1000;75;0;116.13
801;1;0;2000;41;146.92;1000;75;0;354.18
11027;0;0;1000;119;146.41;1000;75;0;92.83
4577;0;0;7000;91;146.14;1000;75;0;114.6
4519;0;0;7000;27;146.09;1000;75;0;120.81
410;1;0;10000;95;145.79;1000;75;0;149.85
3100;0;0;4000;32;145.16;1000;75;0;836.62
394;1;0;1000;37;145;1000;75;0;308
2741;0;0;1000;84;144.61;1000;75;0;335.93
5756;0;0;3000;69;144.56;1000;75;0;904.97
7501;0;0;3000;102;144;1000;75;0;768
1601;1;0;8000;9;144;1000;75;0;204
523;1;0;9000;107;144;1000;75;0;194
